;  ZJX-FLIGHTPLANS.TXT 9 AUG 23

;                     2000 1112
;                     3257 1470
FPX ZJX BGM  MCO 01 0010 1001 1.0 1234567 VXP 0     B738 526 360 KBGM./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX BHM  MCO 01 0101 0010 1.0 1234567 SWA 0     B738 532 330 KBHM./.MGMRY..BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX BOS  MCO 01 0101 1111 1.0 1234567 DAL 0     A321 529 380 KBOS./.PBCUP.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX BOS  MCO 01 0010 1111 1.0 1234567 JBU 0     A320 529 320 KBOS./.PBCUP.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX BOS  MCO 01 0100 1111 1.0 1234567 NKS 0     A20N 529 340 KBOS./.PBCUP.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX BOS  MCO 01 0101 1111 1.0 1234567 FFT 0     A20N 529 380 KBOS./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX BRO  MCO 01 0101 0101 1.0 1234567 VXP 0     B738 531 330 KBRO./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX BUF  MCO 01 0101 1111 1.0 1234567 FFT 0     A20N 528 380 KBUF./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX BUF  MCO 01 0010 1111 1.0 1234567 SWA 0     B738 528 340 KBUF./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX BUF  MCO 01 0100 1111 1.0 1234567 SWA 0     B38M 528 320 KBUF./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX BUF  MCO 01 0101 1111 1.0 1234567 JBU 0     A320 528 360 KBUF./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX CRW  MCO 01 0101 1111 1.0 1234567 MXY 0     BCS3 517 340 KCRW./.SPA..LPERD.GTOUT0.KMCO
FPX ZJX CLT  MCO 01 0101 1111 1.0 1234567 FFT 0     A20N 526 320 KCLT.ICONS0.NOOKS..WURFL.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX CLT  MCO 01 0010 1111 1.0 1234567 AAL 0     A321 526 380 KCLT.ICONS0.NOOKS..WURFL.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX CLT  MCO 01 0100 1111 1.0 1234567 NKS 0     A319 526 360 KCLT.ICONS0.NOOKS..WURFL.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX CLT  MCO 01 0101 1111 1.0 1234567 FFT 0     A20N 526 340 KCLT.ICONS0.NOOKS..WURFL.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX CHO  MCO 01 0101 1111 1.0 1234567 VXP 0     B738 514 400 KCHO./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX MDW  MCO 01 0101 0100 1.0 1234567 FFT 0     A20N 532 330 KMDW./.THRSR..BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX MDW  MCO 01 1010 1110 1.0 1234567 SWA 0     B738 532 330 KMDW./.THRSR..BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX ORD  MCO 01 0001 1100 1.0 1234567 AAL 0     B738 532 350 KORD./.THRSR..BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX ORD  MCO 01 0000 1000 1.0 1234567 AAL 0     B738 532 330 KORD./.THRSR..BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX ORD  MCO 01 0010 0100 1.0 1234567 FFT 0     A20N 532 390 KORD./.THRSR..BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX ORD  MCO 01 0001 0011 1.0 1234567 NKS 0     A320 532 310 KORD./.THRSR..BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX ORD  MCO 01 0001 0100 1.0 1234567 SWA 0     B738 532 350 KORD./.THRSR..BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX ORD  MCO 01 0011 1111 1.0 1234567 UAL 0     B738 532 330 KORD./.THRSR..BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX CVG  MCO 01 0001 0000 1.0 1234567 SWQ 0     B738 532 370 KCVG./.BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX CVG  MCO 01 0001 0100 1.0 1234567 FFT 0     A20N 532 370 KCVG./.BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX CVG  MCO 01 0001 0010 1.0 1234567 DAL 0     B738 532 370 KCVG./.WHYYT..BANNG..ZJAYX.GRNCH0.KMCO
FPX ZJX CLE  MCO 01 1001 0010 1.0 1234567 FFT 0     A20N 527 350 KCLE./.SPA..QUIWE.Q93.FISHO.Q93.GURGE.Q93.GIPPL.Q85.LPERD.GTOUT0.KMCO
FPX ZJX CLE  MCO 01 0001 0100 1.0 1234567 NKS 0     A321 527 350 KCLE./.SPA..QUIWE.Q93.FISHO.Q93.GURGE.Q93.GIPPL.Q85.LPERD.GTOUT0.KMCO
FPX ZJX CLE  MCO 01 0000 1000 1.0 1234567 UAL 0     B39M 527 350 KCLE./.SPA..QUIWE.Q93.FISHO.Q93.GURGE.Q93.GIPPL.Q85.LPERD.GTOUT0.KMCO
FPX ZJX CMH  MCO 01 0000 0100 1.0 1234567 SWA 0     B737 525 390 KCMH./.IRQ..WHYYT.GRNCH0.KMCO 
FPX ZJX CMH  MCO 01 0010 0010 1.0 1234567 SWA 0     B38M 525 390 KCMH./.IRQ..WHYYT.GRNCH0.KMCO 
FPX ZJX CMH  MCO 01 0100 0001 1.0 1234567 NKS 0     A20N 525 390 KCMH./.IRQ..WHYYT.GRNCH0.KMCO 
FPX ZJX CMH  MCO 01 0000 0100 1.0 .2.4567 FFT 0     A21N 525 390 KCMH./.IRQ..WHYYT.GRNCH0.KMCO 
FPX ZJX DFW  MCO 01 1001 1010 1.0 1234567 NKS 0     A321 531 370 KDFW./.MCB..CEW.J2.DEFUN.GRNCH0.KMCO
FPX ZJX DFW  MCO 01 0001 1111 1.0 1234567 AAL 0     A321 531 370 KDFW./.MCB..CEW.J2.DEFUN.GRNCH0.KMCO
FPX ZJX DFW  MCO 01 0000 0110 1.0 1234567 AAL 0     A321 527 390 KDFW./.MCB..CEW.J2.DEFUN.GRNCH0.KMCO
FPX ZJX DFW  MCO 01 1000 0110 1.0 1234567 FFT 0     A21N 531 370 KDFW./.MCB..CEW.J2.DEFUN.GRNCH0.KMCO
FPX ZJX DAY  MCO 01 0000 0001 1.0 1234567 VXP 0     B738 527 390 KDAY./.IRQ..TEUFL..WHYYT.GRNCH0.KMCO
FPX ZJX DAL  MCO 01 0000 1100 1.0 1234567 JSX 0     E145 521 390 KDAL./.MCB.J50.CEW.J2.DEFUN.GRNCH0.KMCO 
FPX ZJX DAL  MCO 01 1001 1011 1.0 1234567 SWA 0     B738 521 390 KDAL./.MCB.J50.CEW.J2.DEFUN.GRNCH0.KMCO 
FPX ZJX DAL  MCO 01 0001 1011 1.0 1234567 SWA 0     B38M 521 390 KDAL./.MCB.J50.CEW.J2.DEFUN.GRNCH0.KMCO
FPX ZJX DEN  MCO 01 1000 1101 1.0 1234567 UAL 0     B739 532 370 KDEN./.MCB..CEW..DEFUN.GRNCH0.KMCO
FPX ZJX DEN  MCO 01 0000 0100 1.0 1234567 UAL 0     B739 527 390 KDEN./.MCB..CEW..DEFUN.GRNCH0.KMCO 
FPX ZJX DEN  MCO 01 1001 0101 1.0 1234567 SWA 0     B739 532 370 KDEN./.MCB..CEW..DEFUN.GRNCH0.KMCO
FPX ZJX DEN  MCO 01 0010 1010 1.0 1234567 FFT 0     A320 532 370 KDEN./.MCB..CEW..DEFUN.GRNCH0.KMCO
FPX ZJX DTW  MCO 01 0001 1111 1.0 1234567 DAL 0     B753 536 330 KDTW./.IRQ..TEUFL..WHYYT.GRNCH0.KMCO 
FPX ZJX DTW  MCO 01 0000 1111 1.0 1234567 NKS 0     A20N 536 330 KDTW./.IRQ..TEUFL..WHYYT.GRNCH0.KMCO 
FPX ZJX DTW  MCO 01 1000 0100 1.0 1234567 FFT 0     A20N 536 330 KDTW./.IRQ..TEUFL..WHYYT.GRNCH0.KMCO 
FPX ZJX DTW  MCO 01 0001 0101 1.0 1234567 NKS 0     A321 536 330 KDTW./.IRQ..TEUFL..WHYYT.GRNCH0.KMCO
FPX ZJX DBQ  MCO 01 0000 0001 1.0 ..3..6. VXP 0     B738 514 410 KDBQ./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX XNA  MCO 01 0000 0001 1.0 1234567 MXY 0     BCS3 503 350 KXNA./.MGMRY..DEEDA.GRNCH0.KMCO
FPX ZJX GRR  MCO 01 0000 0100 1.0 1234567 SWA 0     B38M 535 380 KGRR./.CAYSE..ZJAYX.GRNCH0.KMCO
FPX ZJX GRR  MCO 01 0000 0010 1.0 1234567 FFT 0     A20N 535 380 KGRR./.CAYSE..ZJAYX.GRNCH0.KMCO
FPX ZJX GSP  MCO 01 0101 1001 1.0 1234567 VXP 0     B738 522 300 KGSP./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX BDL  MCO 01 0001 1001 1.0 1234567 FFT 0     A20N 517 360 KBDL./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX BDL  MCO 01 0001 1000 1.0 1234567 JBU 0     A320 517 380 KBDL./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX BDL  MCO 01 0101 1001 1.0 1234567 SWA 0     B738 517 400 KBDL./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX BDL  MCO 01 0100 0010 1.0 1234567 NKS 0     A320 517 320 KBDL./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX MDT  MCO 01 0101 0110 1.0 1234567 FFT 0     A20N 514 380 KMDT./.GSO..SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX HOU  MCO 01 0101 0110 1.0 1234567 SWA 0     B737 522 410 KHOU./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX HOU  MCO 01 0010 0110 1.0 1234567 SWA 0     B738 522 410 KHOU./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX HOU  MCO 01 0100 1110 1.0 1234567 FFT 0     A20N 522 390 KHOU./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX HSV  MCO 01 0010 1110 1.0 1234567 MXY 0     BCS3 528 330 KHSV./.LGC..ZJAYX.GRNCH0.KMCO
FPX ZJX HSV  MCO 01 0101 1110 1.0 1234567 SIL 0     AT72 272 150 KHSV./.MGMRY..EUF..BITTE.SHREK0.KMCO
FPX ZJX IAH  MCO 01 0101 1110 1.0 1234567 UAL 0     B739 531 390 KIAH./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX IAH  MCO 01 0010 1110 1.0 1234567 UAL 0     A320 531 390 KIAH./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX IAH  MCO 01 0100 1110 1.0 1234567 NKS 0     A320 531 390 KIAH./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX IAH  MCO 01 0101 1110 1.0 1234567 SWA 0     B738 531 390 KIAH./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX IND  MCO 01 0101 1110 1.0 1234567 SWA 0     B738 529 370 KIND./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX IND  MCO 01 0010 1000 1.0 1234567 NKS 0     A320 529 370 KIND./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX IND  MCO 01 0100 1000 1.0 1234567 FFT 0     A20N 529 370 KIND./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX JAN  MCO 01 0101 1000 1.0 1234567 SWA 0     B737 526 370 KJAN./.MCB..CEW.J2.DEFUN.GRNCH0.KMCO
FPX ZJX AZO  MCO 01 0101 1000 1.0 1234567 VXP 0     B738 520 390 KAZO./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX MCI  MCO 01 0101 1000 1.0 1234567 SWA 0     B737 525 390 KMCI./.VLKNN..DEEDA.GRNCH0.KMCO 
FPX ZJX MCI  MCO 01 0010 1000 1.0 1234567 SWA 0     B38M 525 390 KMCI./.VLKNN..DEEDA.GRNCH0.KMCO 
FPX ZJX MCI  MCO 01 0100 1000 1.0 1234567 NKS 0     A319 525 390 KMCI./.VLKNN..DEEDA.GRNCH0.KMCO
FPX ZJX LAN  MCO 01 0101 1000 1.0 1234567 VXP 0     B738 520 390 KLAN./.IRQ..TEUFL..WHYYT.GRNCH0.KMCO
FPX ZJX LAS  MCO 01 0101 1000 1.0 1234567 SWA 0     B38M 536 350 KLAS./.MCB..SJI.J2.DEFUN.GRNCH0.KMCO 
FPX ZJX LAS  MCO 01 0010 1000 1.0 1234567 FFT 0     A20N 536 350 KLAS./.MCB..SJI.J2.DEFUN.GRNCH0.KMCO
FPX ZJX LAS  MCO 01 0110 1000 1.0 1234567 NKS 0     A320 536 350 KLAS./.MCB..SJI.J2.DEFUN.GRNCH0.KMCO 
FPX ZJX LBE  MCO 01 0101 1000 1.0 1234567 NKS 0     A320 524 380 KLBE./.GSO..SLOJO.Q83.EFFAY.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX ISP  MCO 01 0101 1000 1.0 1234567 FFT 0     A20N 521 360 KISP./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX ISP  MCO 01 0010 1000 1.0 1234567 SWA 0     B738 521 360 KISP./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX LAX  MCO 01 0101 1000 1.0 1234567 JBU 0     A320 535 370 KLAX./.LEV.Y280.CHRGE.PRICY0.KMCO 
FPX ZJX LAX  MCO 01 0010 1110 1.0 1234567 AAL 0     A321 535 370 KLAX./.LEV.Y280.CHRGE.PRICY0.KMCO 
FPX ZJX LAX  MCO 01 0100 1110 1.0 1234567 DAL 0     A21N 535 370 KLAX./.LEV.Y280.CHRGE.PRICY0.KMCO 
FPX ZJX LAX  MCO 01 0101 1110 1.0 1234567 UAL 0     B752 535 370 KLAX./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX SDF  MCO 01 0101 1110 1.0 1234567 NKS 0     A321 527 370 KSDF./.WALET..ZJAYX.GRNCH0.KMCO 
FPX ZJX SDF  MCO 01 0010 1110 1.0 1234567 SWA 0     B738 527 370 KSDF./.WALET..ZJAYX.GRNCH0.KMCO 
FPX ZJX SDF  MCO 01 1111 1110 1.0 1234567 UPS 0     MD11 527 370 KSDF./.WALET..ZJAYX.GRNCH0.KMCO 
FPX ZJX SDF  MCO 01 1111 1110 1.0 1234567 UPS 0     B752 527 370 KSDF./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX MHT  MCO 01 0101 1110 1.0 1234567 SWA 0     B737 526 380 KMHT./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX MHT  MCO 01 0011 0110 1.0 1234567 NKS 0     A320 526 380 KMHT./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX MEM  MCO 01 0101 0110 1.0 1234567 SWA 0     B737 519 410 KMEM./.VLKNN..DEEDA.GRNCH0.KMCO 
FPX ZJX MEM  MCO 01 0011 0110 1.0 1234567 NKS 0     A20N 519 390 KMEM./.VLKNN..DEEDA.GRNCH0.KMCO 
FPX ZJX MEM  MCO 01 1111 0110 1.0 1234567 UPS 0     B763 519 410 KMEM./.VLKNN..DEEDA.GRNCH0.KMCO
FPX ZJX MKE  MCO 01 0101 0110 1.0 1234567 SWA 0     B738 524 390 KMKE./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX MKE  MCO 01 0011 0110 1.0 1234567 NKS 0     A20N 524 390 KMKE./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX MKE  MCO 01 0101 0110 1.0 1234567 SWA 0     B737 524 390 KMKE./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX MSP  MCO 01 0101 0110 1.0 1234567 DAL 0     A321 524 390 KMSP./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX MSP  MCO 01 0011 0110 1.0 1234567 SCX 0     B738 524 390 KMSP./.WALET..ZJAYX.GRNCH0.KMCO
FPX ZJX BFM  MCO 01 0101 0110 1.0 1234567 VXP 0     B738 519 350 KBFM./.MGMRY..ZJAYX.GRNCH0.KMCO 
FPX ZJX HVN  MCO 01 0101 0110 1.0 1234567 VXP 0     B738 518 360 KHVN./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX BNA  MCO 01 0101 0110 1.0 1234567 SWA 0     B738 527 370 KBNA./.MCB..CEW.J2.DEFUN.GRNCH0.KMCO 
FPX ZJX BNA  MCO 01 0011 0110 1.0 1234567 NKS 0     A319 527 370 KBNA./.MCB..CEW.J2.DEFUN.GRNCH0.KMCO 
FPX ZJX BNA  MCO 01 0101 0110 1.0 1234567 FFT 0     A20N 527 370 KBNA./.MCB..CEW.J2.DEFUN.GRNCH0.KMCO
FPX ZJX MSY  MCO 01 0101 0110 1.0 1234567 SWA 0     B738 518 330 KMSY./.REDFN.Y280.CHRGE.PRICY0.KMCO
FPX ZJX MSY  MCO 01 0010 1110 1.0 1234567 FFT 0     A20N 518 330 KMSY./.REDFN.Y280.CHRGE.PRICY0.KMCO
FPX ZJX MSY  MCO 01 0100 1110 1.0 1234567 NKS 0     A20N 518 330 KMSY./.REDFN.Y280.CHRGE.PRICY0.KMCO
FPX ZJX JFK  MCO 01 0101 1110 1.0 1234567 JBU 0     A321 535 340 KJFK./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX JFK  MCO 01 0010 1110 1.0 1234567 DAL 0     A321 535 340 KJFK./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX LGA  MCO 01 0101 1110 1.0 1234567 JBU 0     A320 527 360 KLGA./.PBCUP.Q85.LPERD.GTOUT0.KMCO  
FPX ZJX LGA  MCO 01 0010 1110 1.0 1234567 DAL 0     A321 527 360 KLGA./.PBCUP.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX LGA  MCO 01 0101 1110 1.0 1234567 NKS 0     A320 527 360 KLGA./.PBCUP.Q85.LPERD.GTOUT0.KMCO  
FPX ZJX LGA  MCO 01 0100 1010 1.0 1234567 FFT 0     A20N 527 360 KLGA./.PBCUP.Q85.LPERD.GTOUT0.KMCO  
FPX ZJX ORF  MCO 01 0101 1010 1.0 1234567 SWA 0     B738 527 360 KORF./.PBCUP.Q85.LPERD.GTOUT0.KMCO   
FPX ZJX ORF  MCO 01 0010 1010 1.0 1234567 NKS 0     A20N 527 360 KORF./.PBCUP.Q85.LPERD.GTOUT0.KMCO   
FPX ZJX ORF  MCO 01 0100 1010 1.0 1234567 FFT 0     A20N 527 360 KORF./.PBCUP.Q85.LPERD.GTOUT0.KMCO  
FPX ZJX EWR  MCO 01 0101 1010 1.0 1234567 UAL 0     B738 522 380 KEWR./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX EWR  MCO 01 0010 1010 1.0 1234567 JBU 0     A320 522 380 KEWR./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX EWR  MCO 01 0100 1010 1.0 1234567 NKS 0     A320 522 380 KEWR./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX OKC  MCO 01 0101 1010 1.0 1234567 SWA 0     B738 521 390 KOKC./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX OMA  MCO 01 0101 1010 1.0 1234567 SWA 0     B737 518 410 KOMA./.MGM..DEEDA.GRNCH0.KMCO 
FPX ZJX ONT  MCO 01 0101 1010 1.0 1234567 FFT 0     A20N 535 350 KONT./.MCB..SJI.J2.DEFUN.GRNCH0.KMCO
FPX ZJX SNA  MCO 01 0101 1010 1.0 1234567 MXY 0     BCS3 519 350 KSNA./.LEV.Y280.CHRGE.PRICY0.KMCO 
FPX ZJX PHL  MCO 01 0101 1010 1.0 1234567 FFT 0     A20N 520 360 KPHL./.PBCUP.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX PHL  MCO 01 0010 1010 1.0 1234567 AAL 0     A321 520 360 KPHL./.PBCUP.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX PHL  MCO 01 0100 1010 1.0 1234567 SWA 0     B38M 520 360 KPHL./.PBCUP.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX PHL  MCO 01 0101 1010 1.0 1234567 NKS 0     A320 520 360 KPHL./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX PHX  MCO 01 0101 1110 1.0 1234567 SWA 0     B738 526 370 KPHX./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX PHX  MCO 01 0010 1110 1.0 1234567 AAL 0     A321 526 370 KPHX./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX PHX  MCO 01 0100 1110 1.0 1234567 NKS 0     A320 526 370 KPHX./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX PHX  MCO 01 0101 1110 1.0 1234567 FFT 0     A20N 526 370 KPHX./.LEV.Y280.CHRGE.PRICY0.KMCO
FPX ZJX PIT  MCO 01 0101 1110 1.0 1234567 SWA 0     B738 521 360 KPIT./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX PIT  MCO 01 0010 1110 1.0 1234567 NKS 0     A320 521 360 KPIT./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX PWM  MCO 01 0101 1110 1.0 1234567 MXY 0     BCS3 528 360 KPWM./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX PWM  MCO 01 0010 1110 1.0 1234567 FFT 0     A20N 528 360 KPWM./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX PWM  MCO 01 0100 1110 1.0 1234567 SWA 0     B738 528 360 KPWM./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX PVD  MCO 01 0101 1110 1.0 1234567 SWA 0     B738 519 360 KPVD./.PBCUP.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX PVD  MCO 01 0010 1110 1.0 1234567 JBU 0     A320 519 360 KPVD./.PBCUP.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX PVD  MCO 01 0100 1110 1.0 1234567 MXY 0     BCS3 519 360 KPVD./.PBCUP.Q85.LPERD.GTOUT0.KMCO
FPX ZJX PDX  MCO 01 0101 1110 1.0 1234567 ASA 0     B738 536 350 KPDX./.MCB..SJI.J2.DEFUN.GRNCH0.KMCO
FPX ZJX RDU  MCO 01 0101 1110 1.0 1234567 SWA 0     B738 534 340 KRDU.ROZBO0.ROZBO..SLITT..SMPRR.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX RDU  MCO 01 0010 1110 1.0 1234567 DAL 0     A320 534 340 KRDU.ROZBO0.ROZBO..SLITT..SMPRR.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX RDU  MCO 01 0100 1110 1.0 1234567 FFT 0     A20N 534 340 KRDU.ROZBO0.ROZBO..SLITT..SMPRR.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX RDU  MCO 01 0101 1110 1.0 1234567 VXP 0     B738 534 340 KRDU.ROZBO0.ROZBO..SLITT..SMPRR.Q85.LPERD.GTOUT0.KMCO 
FPX ZJX RIC  MCO 01 0101 1110 1.0 1234567 JBU 0     A320 541 340 KRIC./.GSO.Q75.SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX RIC  MCO 01 0010 1110 1.0 1234567 NKS 0     A320 541 340 KRIC./.GSO.Q75.SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX SMF  MCO 01 0101 1110 1.0 1234567 SWA 0     B738 527 400 KSMF./.MCB..SJI.J2.DEFUN.GRNCH0.KMCO
FPX ZJX ROC  MCO 01 0101 1110 1.0 1234567 NKS 0     A20N 512 320 KROC./.GSO.Q75.SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX ROC  MCO 01 0010 1110 1.0 1234567 SWA 0     B737 512 320 KROC./.GSO.Q75.SLOJO.Q83.ROYCO.Q85.LPERD.GTOUT0.KMCO
FPX ZJX SLC  MCO 01 0101 1110 1.0 1234567 DAL 0     A321 537 370 KSLC./.VLKNN..DEEDA.GRNCH0.KMCO
FPX ZJX SLC  MCO 01 0010 1110 1.0 1234567 JBU 0     A320 537 370 KSLC./.VLKNN..DEEDA.GRNCH0.KMCO
FPX ZJX SLC  MCO 01 0100 1110 1.0 1234567 NKS 0     A20N 537 370 KSLC./.VLKNN..DEEDA.GRNCH0.KMCO
